id,name,type,industry
Cert_e94d449f296316d8c1c08024bc0695ee1c809f6e9feddd397e52908a984d1029,e94d449f29,Cert,[]
Domain_b83d96b7a448c0e932b1953abd7ff22cde5db8b7db3726292ffcd15f2bfef456,b83d96b7a4.com,Domain,[]
Cert_a495374ebe4ed028c41a4a0809a43b49527a94969c8e375d2a9d7be391092070,a495374ebe,Cert,[]
Cert_630232cb6d36c553f71f8f9908376b8de3c55a47a5f2f00ef05f961e7959b763,630232cb6d,Cert,[]
Domain_6bf6209b91b810ea9c6843c3cc7caf2e9ee994ca425c067dbd85460be104cb70,6bf6209b91.com,Domain,[]
Cert_988adeec0eb55948ba567fbec899bbc8e46971077769200d17099ccbcf679999,988adeec0e,Cert,[]
Cert_6a8aa163c0317aaac41abf860c3d4ec0b42adb997c4af323db1cb0b802e15a51,6a8aa163c0,Cert,[]
Domain_1c7d99bb97356a964a95f6b372b723b02f9367ea0ef82b0fd693018910b61f51,1c7d99bb97.com,Domain,['B']
Cert_e82fa6cfa29f7c94a15a59b1ef2c17a2f10f10a6ad1a0508bae5055e1d859bc5,e82fa6cfa2,Cert,[]
Domain_08635b33d07d38e1890389b8d3676ac81ffb52f6db1cbbbecf549b322b6a5c48,08635b33d0.com,Domain,[]
